@relation stock

@attribute Date date "yyyy-MM-dd"
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric

@data
1980-11-06,14.163,14.163,13.77,13.827
1980-11-07,13.827,13.954,13.827,13.954
1980-11-10,13.954,13.978,13.827,13.978
1980-11-11,13.978,14.087,13.903,13.954
1980-11-12,13.978,14.787,13.978,14.74
1980-11-13,14.74,14.888,14.604,14.812
1980-11-14,14.812,15.021,14.63,14.888
1980-11-17,14.888,14.911,14.68,14.888
1980-11-18,14.888,15.097,14.888,14.973
1980-11-19,14.973,15.122,14.812,14.84
1980-11-20,14.84,15.021,14.68,14.973
1980-11-21,14.888,14.888,14.579,14.63
1980-11-24,14.63,14.63,14.445,14.63
1980-11-25,14.63,14.68,14.445,14.445
1980-11-26,14.445,14.504,14.269,14.294
1980-11-28,14.294,14.32,14.063,14.163
1980-12-01,14.137,14.137,13.827,13.827
1980-12-02,13.827,14.137,13.77,14.11
1980-12-03,14.11,14.348,14.037,14.137
1980-12-04,14.137,14.445,14.037,14.212
1980-12-05,14.212,14.32,14.037,14.037
1980-12-08,13.978,13.978,13.719,13.802
1980-12-09,13.802,13.878,13.644,13.745
1980-12-10,13.745,13.827,13.253,13.253
1980-12-11,13.253,13.412,13.154,13.412
1980-12-12,13.412,13.719,13.385,13.668
1980-12-15,13.668,13.802,13.412,13.412
1980-12-16,13.412,13.77,13.385,13.77
1980-12-17,13.719,13.719,13.46,13.569
1980-12-18,13.569,13.644,13.224,13.224
1980-12-19,13.253,13.485,13.253,13.436
1980-12-22,13.436,13.978,13.412,13.954
1980-12-23,13.954,14.163,13.903,13.978
1980-12-24,13.978,14.294,13.928,14.238
1980-12-26,14.238,14.348,14.212,14.348
1980-12-29,14.348,14.445,14.087,14.137
1980-12-30,14.137,14.393,14.11,14.269
1980-12-31,14.269,14.372,14.037,14.11
1981-01-02,14.11,14.393,14.063,14.372
1981-01-05,14.445,14.703,14.445,14.604
1981-01-06,14.604,14.863,14.472,14.863
1981-01-07,14.579,14.579,14.372,14.445
1981-01-08,14.445,14.504,14.001,14.063
1981-01-09,14.063,14.137,13.878,14.001
1981-01-12,14.001,14.137,13.77,13.878
1981-01-13,13.878,13.878,13.569,13.827
1981-01-14,13.827,14.037,13.802,13.878
1981-01-15,13.878,13.878,13.644,13.668
1981-01-16,13.668,13.928,13.668,13.903
1981-01-19,13.903,13.978,13.802,13.854
1981-01-20,13.854,13.954,13.46,13.51
1981-01-21,13.51,13.644,13.436,13.536
1981-01-22,13.536,13.593,13.412,13.569
1981-01-23,13.569,13.644,13.485,13.51
1981-01-26,13.51,13.62,13.436,13.51
1981-01-27,13.51,13.693,13.51,13.62
1981-01-28,13.62,13.644,13.412,13.436
1981-01-29,13.436,13.62,13.412,13.485
1981-01-30,13.485,13.62,13.304,13.385
1981-02-02,13.385,13.385,13.099,13.179
1981-02-03,13.179,13.358,13.179,13.358
1981-02-04,13.358,13.46,13.224,13.412
1981-02-05,13.412,13.412,13.278,13.304
1981-02-06,13.304,13.46,13.304,13.358
1981-02-09,13.358,13.385,13.154,13.199
1981-02-10,13.199,13.224,13.045,13.099
1981-02-11,13.099,13.154,12.969,13.018
1981-02-12,13.018,13.045,12.833,12.833
1981-02-13,12.833,12.917,12.733,12.833
1981-02-17,12.833,12.992,12.808,12.892
1981-02-18,12.892,12.969,12.808,12.892
1981-02-19,12.892,12.944,12.706,12.733
1981-02-20,12.733,12.808,12.526,12.575
1981-02-23,12.575,12.969,12.575,12.892
1981-02-24,12.892,13.018,12.869,12.917
1981-02-25,12.917,13.358,12.869,13.358
1981-02-26,13.358,13.485,13.179,13.46
1981-02-27,13.412,13.412,13.253,13.358
1981-03-02,13.358,13.358,13.179,13.224
1981-03-03,13.224,13.253,12.992,12.992
1981-03-04,12.992,13.069,12.808,12.869
1981-03-05,12.869,12.969,12.869,12.892
1981-03-06,12.892,12.969,12.786,12.869
1981-03-09,12.833,13.154,12.833,13.099
1981-03-10,13.099,13.179,12.944,12.992
1981-03-11,12.992,13.045,12.833,12.944
1981-03-12,12.969,13.335,12.969,13.304
1981-03-13,13.304,13.436,13.154,13.154
1981-03-16,13.154,13.46,13.069,13.436
1981-03-17,13.436,13.569,13.335,13.358
1981-03-18,13.358,13.569,13.358,13.46
1981-03-19,13.46,13.46,13.154,13.253
1981-03-20,13.253,13.335,13.045,13.126
1981-03-23,13.126,13.179,13.018,13.069
1981-03-24,13.069,13.154,12.917,12.944
1981-03-25,12.944,13.335,12.917,13.278
1981-03-26,13.278,13.358,13.018,13.126
1981-03-27,13.126,13.179,12.808,12.833
1981-03-30,12.833,12.917,12.759,12.786
1981-03-31,12.869,13.018,12.869,12.969
1981-04-01,12.969,13.179,12.892,13.099
1981-04-02,13.045,13.045,12.869,12.917
1981-04-03,12.917,12.969,12.634,12.706
1981-04-06,12.686,12.686,12.45,12.552
1981-04-07,12.552,12.599,12.474,12.474
1981-04-08,12.474,12.575,12.45,12.474
1981-04-09,12.474,12.833,12.426,12.833
1981-04-10,12.833,13.154,12.575,12.634
1981-04-13,12.634,12.634,12.5,12.5
1981-04-14,12.474,12.474,12.292,12.292
1981-04-15,12.292,12.45,12.266,12.401
1981-04-16,12.426,12.526,12.426,12.474
1981-04-20,12.474,12.833,12.426,12.808
1981-04-21,12.759,12.759,12.552,12.575
1981-04-22,12.575,12.686,12.5,12.552
1981-04-23,12.552,12.759,12.526,12.552
1981-04-24,12.552,12.706,12.426,12.599
1981-04-27,12.599,12.759,12.599,12.706
1981-04-28,12.706,12.733,12.45,12.552
1981-04-29,12.526,12.526,12.366,12.401
1981-04-30,12.401,12.426,12.192,12.192
1981-05-01,12.192,12.339,12.165,12.292
1981-05-04,12.134,12.134,12.085,12.134
1981-05-05,12.107,12.107,11.933,12.006
1981-05-06,12.006,12.085,11.983,12.033
1981-05-07,11.983,11.983,11.849,11.933
1981-05-08,11.933,12.033,11.849,12.033
1981-05-11,11.983,11.983,11.641,11.641
1981-05-12,11.666,11.824,11.666,11.799
1981-05-13,11.799,11.898,11.749,11.799
1981-05-14,11.799,11.874,11.723,11.774
1981-05-15,11.774,11.824,11.641,11.723
1981-05-18,11.723,11.824,11.698,11.799
1981-05-19,11.774,11.774,11.591,11.774
1981-05-20,11.774,11.774,11.666,11.723
1981-05-21,11.723,11.723,11.539,11.565
1981-05-22,11.565,11.615,11.49,11.539
1981-05-26,11.539,11.723,11.456,11.666
1981-05-27,11.666,12.085,11.615,12.033
1981-05-28,12.033,12.165,11.898,12.057
1981-05-29,12.057,12.292,12.033,12.216
1981-06-01,12.426,12.634,12.426,12.526
1981-06-02,12.526,12.575,12.45,12.45
1981-06-03,12.426,12.426,12.165,12.292
1981-06-04,12.292,12.292,11.983,12.057
1981-06-05,12.057,12.165,12.057,12.134
1981-06-08,12.134,12.242,12.107,12.107
1981-06-09,12.085,12.085,11.874,11.933
1981-06-10,11.933,12.107,11.933,12.033
1981-06-11,12.033,12.366,12.033,12.266
1981-06-12,12.266,12.401,12.216,12.339
1981-06-15,12.401,12.552,12.401,12.45
1981-06-16,12.426,12.426,12.216,12.242
1981-06-17,12.242,12.242,12.057,12.165
1981-06-18,12.165,12.165,11.898,11.983
1981-06-19,11.983,12.057,11.933,11.958
1981-06-22,11.983,12.107,11.983,12.085
1981-06-23,12.085,12.401,12.085,12.339
1981-06-24,12.339,12.366,12.192,12.366
1981-06-25,12.366,12.5,12.216,12.266
1981-06-26,12.266,12.401,12.192,12.216
1981-06-29,12.216,12.292,11.983,12.033
1981-06-30,12.033,12.057,11.898,12.033
1981-07-01,12.033,12.033,11.799,11.824
1981-07-02,11.824,11.898,11.723,11.824
1981-07-06,11.824,11.874,11.723,11.849
1981-07-07,11.849,11.933,11.723,11.849
1981-07-08,11.849,11.874,11.723,11.774
1981-07-09,11.774,11.824,11.723,11.774
1981-07-10,11.749,11.749,11.698,11.723
1981-07-13,11.698,11.698,11.591,11.615
1981-07-14,11.615,11.824,11.565,11.824
1981-07-15,11.824,11.824,11.723,11.774
1981-07-16,11.774,11.824,11.666,11.774
1981-07-17,11.774,11.774,11.666,11.666
1981-07-20,11.615,11.615,11.49,11.515
1981-07-21,11.515,11.565,11.456,11.539
1981-07-22,11.539,11.615,11.456,11.456
1981-07-23,11.456,11.49,11.382,11.407
1981-07-24,11.407,11.456,11.355,11.431
1981-07-27,11.431,11.565,11.407,11.565
1981-07-28,11.539,11.539,11.431,11.515
1981-07-29,11.515,11.591,11.49,11.515
1981-07-30,11.515,11.774,11.49,11.723
1981-07-31,11.723,11.774,11.641,11.666
1981-08-03,11.666,11.799,11.666,11.749
1981-08-04,11.749,12.107,11.698,12.107
1981-08-05,12.107,12.216,12.057,12.134
1981-08-06,11.958,11.958,11.824,11.824
1981-08-07,11.824,11.898,11.799,11.849
1981-08-10,11.849,12.085,11.799,12.033
1981-08-11,12.033,12.242,12.033,12.216
1981-08-12,12.216,12.216,12.033,12.033
1981-08-13,12.085,12.192,12.085,12.107
1981-08-14,12.107,12.216,12.057,12.057
1981-08-17,12.057,12.107,11.799,11.799
1981-08-18,11.799,11.874,11.698,11.774
1981-08-19,11.774,11.898,11.774,11.849
1981-08-20,11.849,11.958,11.849,11.898
1981-08-21,11.898,11.933,11.799,11.824
1981-08-24,11.774,11.774,11.565,11.615
1981-08-25,11.615,11.774,11.466,11.615
1981-08-26,11.615,11.666,11.515,11.539
1981-08-27,11.539,11.723,11.431,11.49
1981-08-28,11.515,11.666,11.515,11.615
1981-08-31,11.615,11.723,11.431,11.466
1981-09-01,11.466,11.666,11.431,11.641
1981-09-02,11.641,11.698,11.565,11.591
1981-09-03,11.591,11.666,11.331,11.355
1981-09-04,11.355,11.407,11.23,11.23
1981-09-08,11.23,11.255,11.098,11.23
1981-09-09,11.23,11.331,11.147,11.255
1981-09-10,11.255,11.431,11.255,11.382
1981-09-11,11.382,11.666,11.382,11.591
1981-09-14,11.591,11.799,11.431,11.615
1981-09-15,11.615,11.749,11.539,11.539
1981-09-16,11.515,11.515,11.331,11.407
1981-09-17,11.407,11.466,11.121,11.255
1981-09-18,11.255,11.331,11.198,11.23
1981-09-21,11.23,11.466,11.173,11.407
1981-09-22,11.407,11.431,11.255,11.307
1981-09-23,11.307,11.355,11.098,11.331
1981-09-24,11.331,11.49,11.281,11.355
1981-09-25,11.281,11.281,11.074,11.147
1981-09-28,11.147,11.431,10.865,11.407
1981-09-29,11.407,11.407,11.047,11.074
1981-09-30,11.074,11.331,11.047,11.255
1981-10-01,11.255,11.307,11.173,11.23
1981-10-02,11.281,11.466,11.281,11.431
1981-10-05,11.431,11.539,11.382,11.466
1981-10-06,11.466,11.466,11.281,11.281
1981-10-07,11.281,11.431,11.255,11.431
1981-10-08,11.431,11.539,11.331,11.539
1981-10-09,11.539,11.698,11.466,11.615
1981-10-12,11.615,11.641,11.466,11.539
1981-10-13,11.466,11.466,11.121,11.173
1981-10-14,11.098,11.098,10.865,10.913
1981-10-15,10.913,10.989,10.838,10.865
1981-10-16,10.865,10.888,10.605,10.655
1981-10-19,10.655,10.731,10.522,10.655
1981-10-20,10.705,10.786,10.705,10.731
1981-10-21,10.731,10.865,10.631,10.68
1981-10-22,10.68,10.731,10.58,10.631
1981-10-23,10.631,10.631,10.555,10.605
1981-10-26,10.58,10.58,10.471,10.522
1981-10-27,10.555,10.655,10.555,10.555
1981-10-28,10.555,10.58,10.287,10.287
1981-10-29,10.287,10.346,10.053,10.185
1981-10-30,10.214,10.756,10.214,10.705
1981-11-02,10.814,11.047,10.814,11.021
1981-11-03,11.021,11.021,10.865,11.021
1981-11-04,10.888,10.888,10.765,10.888
1981-11-05,10.888,10.963,10.705,10.705
1981-11-06,10.705,10.765,10.555,10.58
1981-11-09,10.58,10.765,10.58,10.731
1981-11-10,10.814,11.021,10.814,10.865
1981-11-11,10.865,10.938,10.655,10.913
1981-11-12,10.913,11.047,10.865,10.963
1981-11-13,10.938,10.938,10.705,10.731
1981-11-16,10.655,10.655,10.496,10.605
1981-11-17,10.605,10.68,10.531,10.605
1981-11-18,10.605,10.631,10.446,10.471
1981-11-19,10.471,10.471,10.37,10.471
1981-11-20,10.471,10.58,10.446,10.531
1981-11-23,10.531,10.58,10.496,10.496
1981-11-24,10.496,10.888,10.496,10.865
1981-11-25,10.913,11.047,10.913,10.938
1981-11-27,10.997,11.331,10.997,11.331
1981-11-30,11.331,11.331,11.173,11.331
1981-12-01,11.331,11.355,11.198,11.255
1981-12-02,11.173,11.173,11.021,11.021
1981-12-03,11.021,11.23,11.021,11.23
1981-12-04,11.23,11.466,11.23,11.355
1981-12-07,11.355,11.515,11.098,11.121
1981-12-08,11.121,11.173,11.021,11.074
1981-12-09,11.098,11.23,11.098,11.198
1981-12-10,11.198,11.382,11.173,11.355
1981-12-11,11.355,11.382,11.098,11.307
1981-12-14,11.198,11.198,11.074,11.098
1981-12-15,11.098,11.198,11.021,11.147
1981-12-16,11.147,11.331,11.047,11.255
1981-12-17,11.255,11.591,11.255,11.591
1981-12-18,11.591,11.849,11.539,11.799
1981-12-21,11.799,11.824,11.666,11.723
1981-12-22,11.774,11.898,11.774,11.824
1981-12-23,11.824,11.824,11.641,11.666
1981-12-24,11.698,11.849,11.698,11.849
1981-12-28,11.849,11.933,11.698,11.749
1981-12-29,11.749,11.849,11.591,11.641
1981-12-30,11.641,11.983,11.641,11.898
1981-12-31,11.849,11.933,11.774,11.824
1982-01-04,11.983,12.134,11.824,12.107
1982-01-05,11.933,12.033,11.799,11.849
1982-01-06,11.749,11.849,11.641,11.799
1982-01-07,11.749,11.898,11.565,11.799
1982-01-11,12.006,12.216,11.799,11.799
1982-01-12,11.983,12.134,11.799,11.958
1982-01-13,11.983,12.107,11.849,11.933
1982-01-14,12.085,12.242,11.933,12.242
1982-01-15,12.339,12.5,12.165,12.426
1982-01-18,12.634,12.917,12.339,12.869
1982-01-19,12.786,12.917,12.634,12.686
1982-01-20,12.759,12.892,12.634,12.786
1982-01-21,12.969,13.099,12.808,12.992
1982-01-22,12.892,13.018,12.759,12.808
1982-01-25,12.808,12.944,12.686,12.892
1982-01-26,12.917,12.992,12.808,12.833
1982-01-27,12.917,13.045,12.786,13.018
1982-01-28,13.253,13.412,13.099,13.385
1982-01-29,13.358,13.46,13.224,13.224
1982-02-01,13.099,13.179,12.992,13.018
1982-02-02,13.099,13.199,12.969,13.099
1982-02-03,12.969,13.154,12.786,13.045
1982-02-04,13.018,13.199,12.808,13.154
1982-02-05,13.199,13.311,13.076,13.154
1982-02-08,12.944,13.099,12.759,12.786
1982-02-09,12.759,12.843,12.686,12.759
1982-02-10,12.892,12.969,12.808,12.869
1982-02-11,12.786,12.892,12.66,12.733
1982-02-12,12.759,12.843,12.686,12.686
1982-02-16,12.733,12.969,12.5,12.944
1982-02-17,13.018,13.154,12.892,12.944
1982-02-18,13.045,13.099,12.992,13.045
1982-02-19,12.969,13.099,12.808,12.969
1982-02-22,12.786,13.076,12.5,12.552
1982-02-23,12.606,12.759,12.426,12.66
1982-02-24,12.706,12.917,12.5,12.892
1982-02-25,12.892,12.992,12.786,12.808
1982-02-26,12.786,12.869,12.706,12.869
1982-03-01,12.917,13.045,12.786,12.917
1982-03-02,12.808,12.969,12.66,12.686
1982-03-03,12.526,12.66,12.401,12.45
1982-03-04,12.317,12.474,12.165,12.292
1982-03-05,12.216,12.339,12.085,12.165
1982-03-08,12.134,12.317,11.933,11.958
1982-03-09,12.134,12.366,11.874,12.192
1982-03-10,12.292,12.401,12.192,12.266
1982-03-11,12.266,12.339,12.085,12.107
1982-03-12,12.006,12.085,11.933,12.033
1982-03-15,12.085,12.242,11.933,12.242
1982-03-16,12.085,12.242,11.898,11.933
1982-03-17,12.006,12.085,11.933,11.933
1982-03-18,12.057,12.134,11.983,12.033
1982-03-19,12.033,12.057,11.898,11.983
1982-03-22,12.216,12.366,12.033,12.292
1982-03-23,12.317,12.401,12.216,12.366
1982-03-24,12.292,12.339,12.242,12.292
1982-03-25,12.401,12.5,12.292,12.426
1982-03-26,12.339,12.426,12.266,12.266
1982-03-29,12.366,12.526,12.216,12.45
1982-03-30,12.5,12.575,12.401,12.552
1982-03-31,12.5,12.606,12.401,12.426
1982-04-01,12.575,12.706,12.45,12.686
1982-04-02,12.786,12.869,12.686,12.786
1982-04-05,12.786,12.843,12.706,12.786
1982-04-06,12.786,12.869,12.686,12.843
1982-04-07,12.869,12.917,12.786,12.843
1982-04-08,12.917,12.992,12.808,12.944
1982-04-12,12.944,12.992,12.892,12.917
1982-04-13,12.969,13.045,12.869,12.892
1982-04-14,13.018,13.311,12.733,13.224
1982-04-15,13.311,13.436,13.179,13.436
1982-04-16,13.436,13.485,13.358,13.412
1982-04-19,13.385,13.544,13.224,13.253
1982-04-20,13.199,13.278,13.099,13.154
1982-04-21,13.224,13.278,13.154,13.278
1982-04-22,13.385,13.46,13.311,13.385
1982-04-23,13.544,13.668,13.412,13.668
1982-04-26,13.644,13.745,13.51,13.719
1982-04-27,13.569,13.668,13.436,13.544
1982-04-28,13.485,13.569,13.412,13.485
1982-04-29,13.385,13.436,13.335,13.335
1982-04-30,13.385,13.46,13.311,13.358
1982-05-03,13.385,13.46,13.311,13.412
1982-05-04,13.485,13.569,13.412,13.46
1982-05-05,13.51,13.569,13.46,13.544
1982-05-06,13.51,13.544,13.46,13.485
1982-05-07,13.51,13.544,13.46,13.46
1982-05-10,13.385,13.485,13.278,13.278
1982-05-11,13.385,13.46,13.311,13.385
1982-05-12,13.335,13.436,13.199,13.278
1982-05-13,13.311,13.358,13.224,13.224
1982-05-14,13.278,13.311,13.224,13.224
1982-05-17,13.154,13.253,13.045,13.076
1982-05-18,13.099,13.154,13.045,13.045
1982-05-19,13.076,13.154,12.969,12.992
1982-05-20,12.992,13.099,12.892,13.099
1982-05-21,13.045,13.099,12.969,13.018
1982-05-24,12.969,13.018,12.892,12.944
1982-05-25,12.944,13.018,12.869,12.869
1982-05-26,12.892,12.969,12.808,12.892
1982-05-27,12.917,12.969,12.843,12.892
1982-05-28,12.843,12.917,12.733,12.786
1982-06-01,12.808,12.869,12.759,12.843
1982-06-02,12.869,12.917,12.786,12.892
1982-06-03,12.843,12.917,12.733,12.786
1982-06-04,12.66,12.808,12.5,12.526
1982-06-07,12.5,12.606,12.375,12.474
1982-06-08,12.266,12.45,12.085,12.107
1982-06-09,12.085,12.192,11.958,12.085
1982-06-10,12.165,12.266,12.057,12.216
1982-06-11,12.401,12.5,12.292,12.401
1982-06-14,12.339,12.375,12.292,12.292
1982-06-15,12.339,12.426,12.242,12.426
1982-06-16,12.401,12.474,12.317,12.375
1982-06-17,12.242,12.317,12.14,12.165
1982-06-18,12.165,12.192,12.14,12.14
1982-06-21,12.266,12.401,12.107,12.192
1982-06-22,12.339,12.45,12.216,12.45
1982-06-23,12.606,12.786,12.401,12.706
1982-06-24,12.66,12.733,12.552,12.575
1982-06-25,12.552,12.606,12.5,12.526
1982-06-28,12.66,12.786,12.5,12.706
1982-06-29,12.686,12.759,12.606,12.706
1982-06-30,12.706,12.786,12.606,12.606
1982-07-01,12.606,12.66,12.526,12.606
1982-07-02,12.552,12.606,12.474,12.474
1982-07-06,12.5,12.634,12.339,12.552
1982-07-07,12.66,12.733,12.552,12.686
1982-07-08,12.634,12.808,12.426,12.786
1982-07-09,12.892,12.992,12.759,12.992
1982-07-12,13.693,13.903,13.46,13.903
1982-07-13,13.385,13.51,13.126,13.412
1982-07-14,13.51,13.903,13.46,13.903
1982-07-15,13.928,14.037,13.802,13.878
1982-07-16,13.954,14.087,13.827,13.878
1982-07-19,13.745,13.854,13.644,13.693
1982-07-20,13.878,14.063,13.693,14.01
1982-07-21,14.137,14.269,13.978,14.037
1982-07-22,13.928,14.01,13.827,13.854
1982-07-23,13.878,13.928,13.802,13.827
1982-07-26,13.779,13.854,13.668,13.693
1982-07-27,13.693,13.779,13.62,13.62
1982-07-28,13.51,13.719,13.485,13.485
1982-07-29,13.51,13.644,13.385,13.62
1982-07-30,13.693,13.779,13.62,13.644
1982-08-02,13.854,13.954,13.745,13.878
1982-08-03,13.854,13.978,13.719,13.719
1982-08-04,13.693,13.745,13.62,13.644
1982-08-05,13.358,13.46,13.253,13.278
1982-08-06,13.224,13.358,13.099,13.126
1982-08-09,13.076,13.154,12.969,13.154
1982-08-10,13.179,13.253,13.099,13.099
1982-08-11,13.045,13.126,12.969,12.969
1982-08-12,12.992,13.076,12.917,12.944
1982-08-13,13.018,13.099,12.944,13.076
1982-08-16,13.154,13.224,13.045,13.076
1982-08-17,13.436,13.745,13.099,13.719
1982-08-18,13.878,14.063,13.668,13.668
1982-08-19,13.719,13.878,13.569,13.719
1982-08-20,14.01,14.269,13.719,14.187
1982-08-23,14.269,14.455,14.087,14.419
1982-08-24,14.294,14.393,14.163,14.221
1982-08-25,14.393,14.579,14.221,14.372
1982-08-26,14.504,14.655,14.348,14.372
1982-08-27,14.32,14.393,14.221,14.348
1982-08-30,14.393,14.554,14.221,14.53
1982-08-31,14.63,14.761,14.48,14.655
1982-09-01,14.604,14.761,14.455,14.504
1982-09-02,14.712,14.973,14.419,14.84
1982-09-03,15.155,15.391,14.888,14.996
1982-09-07,15.021,15.122,14.92,15.073
1982-09-08,15.155,15.305,14.996,15.073
1982-09-09,15.073,15.23,14.92,14.947
1982-09-10,14.863,14.996,14.712,14.84
1982-09-13,14.996,15.179,14.787,15.155
1982-09-14,15.205,15.391,15.021,15.073
1982-09-15,15.179,15.305,15.021,15.257
1982-09-16,15.415,15.591,15.23,15.415
1982-09-17,15.439,15.54,15.33,15.415
1982-09-20,15.415,15.54,15.257,15.54
1982-09-21,15.75,15.957,15.54,15.957
1982-09-22,15.931,16.141,15.697,15.697
1982-09-23,15.797,15.931,15.648,15.883
1982-09-24,15.823,15.908,15.725,15.797
1982-09-27,15.883,16.007,15.75,15.931
1982-09-28,15.957,16.06,15.857,15.857
1982-09-29,15.697,15.883,15.489,15.54
1982-09-30,15.415,15.563,15.23,15.257
1982-10-01,15.391,15.516,15.257,15.415
1982-10-04,15.391,15.516,15.23,15.489
1982-10-05,15.672,15.823,15.516,15.624
1982-10-06,16.06,16.425,15.672,16.425
1982-10-07,16.501,16.709,16.299,16.709
1982-10-08,16.683,16.866,16.474,16.866
1982-10-11,17.26,17.569,16.917,17.36
1982-10-12,17.308,17.544,17.125,17.2
1982-10-13,17.236,17.494,16.893,17.36
1982-10-14,16.794,17.025,16.533,16.658
1982-10-15,16.583,16.709,16.425,16.533
1982-10-18,16.583,17.26,16.558,17.26
1982-10-19,17.125,17.36,16.893,17.077
1982-10-20,17.26,17.569,16.944,17.569
1982-10-21,17.336,17.618,17.052,17.618
1982-10-22,17.409,17.618,17.2,17.2
1982-10-25,16.842,17.025,16.634,16.634
1982-10-26,16.794,17.077,16.501,17.052
1982-10-27,16.944,17.125,16.734,16.967
1982-10-28,16.734,16.944,16.533,16.558
1982-10-29,16.609,16.734,16.45,16.609
1982-11-01,16.734,16.944,16.533,16.944
1982-11-02,17.102,17.26,16.944,17.025
1982-11-03,17.435,17.776,17.102,17.729
1982-11-04,17.594,17.752,17.409,17.468
1982-11-05,17.544,17.667,17.385,17.517
1982-11-08,17.336,17.409,17.26,17.336
1982-11-09,17.618,17.854,17.385,17.83
1982-11-10,17.703,17.985,17.409,17.544
1982-11-11,17.569,17.752,17.36,17.752
1982-11-12,17.544,17.752,17.336,17.752
1982-11-15,17.125,17.2,17.052,17.102
1982-11-16,17.077,17.285,16.842,17.077
1982-11-17,17.36,17.569,17.125,17.468
1982-11-18,17.468,17.569,17.36,17.409
1982-11-19,17.385,17.544,17.236,17.36
1982-11-22,17,17.26,16.734,16.734
1982-11-23,16.917,17.077,16.766,16.893
1982-11-24,17.102,17.2,17,17.2
1982-11-26,17.336,17.385,17.26,17.336
1982-11-29,17.236,17.409,17.052,17.151
1982-11-30,17.569,17.985,17.151,17.985
1982-12-01,18.145,18.345,17.909,17.985
1982-12-02,18.271,18.555,17.985,18.345
1982-12-03,18.429,18.579,18.271,18.345
1982-12-06,18.896,19.489,18.271,19.279
1982-12-07,19.722,20.041,19.389,19.782
1982-12-08,19.956,20.275,19.649,19.649
1982-12-09,19.598,19.956,19.229,19.463
1982-12-10,19.489,19.782,19.206,19.279
1982-12-13,19.548,19.698,19.364,19.515
1982-12-14,19.414,20.015,18.814,18.924
1982-12-15,18.788,19.022,18.528,18.579
1982-12-16,18.788,18.969,18.612,18.87
1982-12-17,19.364,19.673,19.022,19.414
1982-12-20,19.414,19.673,19.13,19.229
1982-12-21,19.623,19.956,19.279,19.908
1982-12-22,19.756,20.041,19.44,19.44
1982-12-23,19.548,19.649,19.44,19.463
1982-12-27,19.782,20.141,19.414,20.041
1982-12-28,19.881,20.041,19.698,19.782
1982-12-29,20.041,20.222,19.83,20.091
1982-12-30,20.141,20.376,19.908,19.991
1982-12-31,20.091,20.19,19.991,20.015
1983-01-03,19.698,20.166,19.229,19.339
1983-01-04,19.548,19.881,19.206,19.881
1983-01-05,19.932,20.116,19.756,19.956
1983-01-06,20.166,20.483,19.856,20.301
1983-01-07,20.275,20.457,20.063,20.091
1983-01-10,20.301,20.634,19.956,20.376
1983-01-11,20.322,20.457,20.166,20.376
1983-01-12,20.609,20.817,20.376,20.402
1983-01-13,20.533,20.634,20.402,20.509
1983-01-14,20.634,20.767,20.483,20.609
1983-01-17,20.792,20.949,20.634,20.634
1983-01-18,20.691,20.866,20.483,20.716
1983-01-19,20.509,20.842,20.166,20.483
1983-01-20,20.322,20.533,20.116,20.348
1983-01-21,19.908,20.275,19.548,19.673
1983-01-24,19.389,19.572,19.18,19.515
1983-01-25,19.83,20.015,19.623,19.956
1983-01-26,19.856,19.991,19.722,19.782
1983-01-27,20.141,20.376,19.908,20.301
